"area","epiweek","Rt","CIlow","CIup","Rtnext","CIupnext","CIlownext","sgss_s_positive","sgss_s_negative","total_cases","probs","sgss_s_negative_corrected","sgss_s_positive_corrected","freq"
"Hastings","47",1.45131435653872,1.2169649120177,1.67625577814416,1.71518236675443,1.97725118017134,1.49077683511859,19,8,85,0.984607746408024,7.87686197126419,19.1231380287358,29.173562856534
"Hastings","48",1.71518236675443,1.49077683511859,1.97725118017134,1.90735886282766,2.17908812330876,1.69534752594529,14,27,60,0.992392192739637,26.7945892039702,14.2054107960298,65.3526565950493
"Hastings","49",1.90735886282766,1.69534752594529,2.17908812330876,1.94080952164713,2.28135214366861,1.67097840673625,14,108,176,0.996712240640998,107.644921989228,14.3550780107722,88.2335426141211
"Hastings","50",1.94080952164713,1.67097840673625,2.28135214366861,1.89262491665024,2.26836279992966,1.58890632896935,17,300,424,1,300,17,94.6372239747634
"Havant","46",0.864234124515962,0.698376520447991,1.06259889749693,0.866250435573156,1.05349486655786,0.696864372643196,87,18,242,0.808967514340085,14.5614152581215,90.4385847418785,13.8680145315443
"Havant","47",0.866250435573156,0.696864372643196,1.05349486655786,1.12073911099194,1.3280551976009,0.940252837756968,93,31,229,0.897188212513643,27.8128345879229,96.1871654120771,22.4297053128411
"Havant","48",1.12073911099194,0.940252837756968,1.3280551976009,1.44247234950669,1.71166529793366,1.20603787480342,29,17,108,0.946794993053547,16.0955148819103,29.9044851180897,34.9902497432833
"Havant","49",1.44247234950669,1.20603787480342,1.71166529793366,1.61709164053763,2.01673968145232,1.27425127824332,17,53,132,0.976391170092407,51.7487320148976,18.2512679851024,73.9267600212822
"Havant","50",1.61709164053763,1.27425127824332,2.01673968145232,1.63224199476921,2.09795306176942,1.24704698035375,25,167,239,1,167,25,86.9791666666667
"Havering","45",1.17632405311691,1.04159031710924,1.33938531349555,0.97585552778588,1.11141070757879,0.843199847254599,105,55,615,0.760326613972519,41.8179637684885,118.182036231511,26.1362273553053
"Havering","46",0.97585552778588,0.843199847254599,1.11141070757879,0.987939929157697,1.12986966397874,0.855747862041094,39,25,852,0.892123561482648,22.3030890370662,41.6969109629338,34.8485766204159
"Havering","47",0.987939929157697,0.855747862041094,1.12986966397874,1.2813374352258,1.45140817754667,1.13793344381665,103,75,775,0.944573126437577,70.8429844828183,107.157015517182,39.7994294847294
"Havering","48",1.2813374352258,1.13793344381665,1.45140817754667,1.60237357666676,1.78020666220934,1.43654942763023,107,172,659,0.972029424051646,167.189060936883,111.810939063117,59.9243946010334
"Havering","49",1.60237357666676,1.43654942763023,1.78020666220934,1.72964614474203,1.99062221646678,1.49062097930092,125,233,860,0.987769848657449,230.150374737186,127.849625262814,64.2878141723982
"Havering","50",1.72964614474203,1.49062097930092,1.99062221646678,1.68428566717004,1.99132238924128,1.41245941795139,213,628,1549,1,628,213,74.6730083234245
"Herefordshire, County of","50",1.06760312597957,0.774860316290753,1.59957572972433,1.08490678023862,1.72791579438786,0.756832526149143,42,8,82,1,8,42,16
"Hertsmere","47",1.12355923890857,0.944760417078252,1.28703035737236,1.30731432329507,1.50706649152655,1.12817829864425,62,12,117,0.716243672946011,8.59492407535213,65.4050759246479,11.6147622639894
"Hertsmere","48",1.30731432329507,1.12817829864425,1.50706649152655,1.53910874835853,1.7729148138295,1.33555179142962,50,30,148,0.837326505780089,25.1197951734027,54.8802048265973,31.3997439667533
"Hertsmere","49",1.53910874835853,1.33555179142962,1.7729148138295,1.65231337774406,1.97544410790402,1.37664615211506,45,67,154,0.922854719548418,61.831266209744,50.168733790256,55.2064876872714
"Hertsmere","50",1.65231337774406,1.37664615211506,1.97544410790402,1.64270245103673,2.01312267179319,1.33279814958213,62,140,288,1,140,62,69.3069306930693
"High Peak","47",0.809593838076026,0.706447989936342,0.892135313703962,0.836497879041824,0.940395442894406,0.736845450673206,49,6,156,0.225927209593879,1.35556325756327,53.6444367424367,2.46466046829686
"High Peak","50",0.862477511324678,0.727859417484872,1.05501996714333,0.859165111402241,1.07350924368886,0.716439127043947,58,19,108,1,19,58,24.6753246753247
"Hillingdon","45",1.02406927315237,0.89233489264065,1.18411077987429,0.895774231606246,1.02817457177224,0.764887022408162,179,18,572,0.230299693874132,4.14539448973438,192.854605510266,2.10426116230171
"Hillingdon","47",0.929930821813501,0.790449046212225,1.06602342474948,1.14779718275358,1.30095666663484,0.993194690555365,189,25,524,0.616466688475184,15.4116672118796,198.58833278812,7.20171365041103
"Hillingdon","48",1.14779718275358,0.993194690555365,1.30095666663484,1.49255834687962,1.68146439111539,1.3097643450828,250,57,429,0.766229566044219,43.6750852645205,263.32491473548,14.2264121382803
"Hillingdon","49",1.49255834687962,1.3097643450828,1.68146439111539,1.75251069797382,2.0855641995737,1.48834517715012,266,180,503,0.883957723453694,159.112390221665,286.887609778335,35.6754238165168
"Hillingdon","50",1.75251069797382,1.48834517715012,2.0855641995737,1.80348275926724,2.21867808614579,1.49635820064077,281,288,703,1,288,281,50.6151142355009
"Horsham","45",1.05950918309192,0.936946937795717,1.15290161682451,1.02927526942982,1.12519732376178,0.889230486713521,48,7,126,0.72861103807638,5.10027726653466,49.8997227334653,9.27323139369938
"Horsham","47",1.02669122590211,0.89513021301262,1.12515696013773,1.05350882668253,1.16934659332839,0.938915959658337,44,13,121,0.935159367889313,12.1570717825611,44.8429282174389,21.3281961097563
"Horsham","48",1.05350882668253,0.938915959658337,1.16934659332839,1.07787901480059,1.24479243296013,0.956632555143067,24,15,88,0.967116531565128,14.5067479734769,24.4932520265231,37.1967896755818
"Horsham","49",1.07787901480059,0.956632555143067,1.24479243296013,1.08420952419438,1.315305841854,0.932809348688418,40,45,104,0.985580670769837,44.3511301846427,40.6488698153573,52.1778002172267
"Horsham","50",1.08420952419438,0.932809348688418,1.315305841854,1.08266969593268,1.33863677083934,0.916443368196876,29,66,129,1,66,29,69.4736842105263
"Hounslow","45",1.04520099384324,0.921680501122037,1.203014806723,0.975461394265906,1.11529748493267,0.840463662838199,138,13,440,0.250783080916261,3.26018005191139,147.739819948089,2.15905963702741
"Hounslow","47",0.965497613004289,0.813405244018911,1.10164170350216,1.1496071222747,1.30192268901781,0.988849015647206,205,33,509,0.642620785933454,21.206485935804,216.793514064196,8.910288208321
"Hounslow","48",1.1496071222747,0.988849015647206,1.30192268901781,1.44728460365043,1.64620824362893,1.26360789979374,227,83,433,0.785720817363645,65.2148278411825,244.785172158817,21.0370412390911
"Hounslow","49",1.44728460365043,1.26360789979374,1.64620824362893,1.63135252199542,1.93225539744028,1.36901694126997,193,124,370,0.894978462087102,110.977329298801,206.022670701199,35.0086212299056
"Hounslow","50",1.63135252199542,1.36901694126997,1.93225539744028,1.65465187799821,1.99977666140841,1.34933880501749,266,290,675,1,290,266,52.158273381295
"Hyndburn","50",0.866643539707171,0.798210913655069,1.06253865046933,0.863161540707722,1.07254778690268,0.790767401053525,50,21,145,1,21,50,29.5774647887324
"Islington","45",0.988856799032546,0.849286411739389,1.15378625209585,0.90531764373522,1.05390948059571,0.761076362862781,92,11,309,0.548761938883983,6.03638132772381,96.9636186722762,5.86056439584836
"Islington","46",0.90531764373522,0.761076362862781,1.05390948059571,0.983711433592095,1.14927549398247,0.829574954776018,35,6,396,0.760207387280709,4.56124432368425,36.4387556763157,11.1249861553274
"Islington","47",0.983711433592095,0.829574954776018,1.14927549398247,1.28394999685053,1.46858105108641,1.10531154119679,79,9,262,0.86725087503903,7.80525787535127,80.1947421246487,8.86961122199008
"Islington","48",1.28394999685053,1.10531154119679,1.46858105108641,1.66723720181955,1.89161802847937,1.46950896308704,72,30,229,0.930178314027614,27.9053494208284,74.0946505791716,27.3581857066945
"Islington","49",1.66723720181955,1.46950896308704,1.89161802847937,1.88099015375831,2.22690599100734,1.59727731316829,94,61,294,0.968712344321876,59.0914530036344,95.9085469963656,38.1235180668609
"Islington","50",1.88099015375831,1.59727731316829,2.22690599100734,1.90032776544366,2.311365615118,1.56469436129002,113,176,512,1,176,113,60.8996539792388
"Kensington and Chelsea","47",1.00689778675535,0.808248493772644,1.17384551282904,1.19155162748989,1.38320480145912,0.993889823905832,65,7,161,0.770987631814063,5.39691342269844,66.6030865773016,7.49571308708117
"Kensington and Chelsea","48",1.19155162748989,0.993889823905832,1.38320480145912,1.48234106514351,1.74387410879536,1.26102920233412,76,26,129,0.872857160472628,22.6942861722883,79.3057138277117,22.2493001689101
"Kensington and Chelsea","49",1.48234106514351,1.26102920233412,1.74387410879536,1.68639412602979,2.13172034160723,1.35685388958043,66,38,154,0.941020398542275,35.7587751446065,68.2412248553935,34.3834376390447
"Kensington and Chelsea","50",1.68639412602979,1.35685388958043,2.13172034160723,1.72446700266325,2.26543164243172,1.33690956246506,78,138,229,1,138,78,63.8888888888889
"Kettering","50",0.998603260092279,0.891456783221331,1.07866638515623,0.997162256226289,1.07999548641385,0.884422197495735,40,13,80,1,13,40,24.5283018867925
"Kingston upon Hull, City of","47",0.587357301617674,0.490964111708939,0.693857760160495,0.741817157729122,0.876865938347718,0.617963634093417,224,6,1141,0.728506292046754,4.37103775228052,225.628962247719,1.90045119664371
"Kingston upon Thames","46",1.06077216071509,0.915136079537177,1.18280344933995,1.14548900242641,1.28408352183732,1.00350365001287,26,8,288,0.767210051845878,6.13768041476702,27.862319585233,18.052001219903
"Kingston upon Thames","47",1.14548900242641,1.00350365001287,1.28408352183732,1.27656254543458,1.43100301029944,1.13089993565943,98,31,221,0.871655304757698,27.0213144474886,101.978685552511,20.9467553856501
"Kingston upon Thames","48",1.27656254543458,1.13089993565943,1.43100301029944,1.41395616351952,1.59149007119441,1.24290319372876,95,123,277,0.932657022984209,114.716813827058,103.283186172942,52.6223916637879
"Kingston upon Thames","49",1.41395616351952,1.24290319372876,1.59149007119441,1.48685480416382,1.7396657586343,1.25826869981437,87,212,358,0.969867388565047,205.61188637579,93.38811362421,68.7665171825385
"Kingston upon Thames","50",1.48685480416382,1.25826869981437,1.7396657586343,1.48476314192564,1.77385485124569,1.22957096205492,116,363,541,1,363,116,75.7828810020877
"Knowsley","46",0.721731934149257,0.620617216484645,0.815045820535666,0.767094404887265,0.871685002677798,0.656425896558777,219,8,379,0.258944740561611,2.07155792449289,224.928442075507,0.912580583477043
"Knowsley","47",0.767094404887265,0.656425896558777,0.871685002677798,0.852197287179624,0.985761168365642,0.737393784736421,116,8,219,0.418627514151447,3.34902011321158,120.650979886788,2.70082267194482
"Lambeth","45",0.961923494626581,0.82752735489598,1.1197789582434,0.893306455924432,1.04326173539952,0.752285168361775,105,6,407,0.583602400913073,3.50161440547844,107.498385594522,3.1546075725031
"Lambeth","47",0.985310276240355,0.827348257669606,1.14369226130418,1.31672217933498,1.49540134248194,1.14145986865716,138,42,400,0.882754480538259,37.0756881826069,142.924311817393,20.5976045458927
"Lambeth","48",1.31672217933498,1.14145986865716,1.49540134248194,1.71822820039856,1.92454870914923,1.51766868582669,138,76,294,0.938850889033951,71.3526675665803,142.64733243342,33.3423680217665
"Lambeth","49",1.71822820039856,1.51766868582669,1.92454870914923,1.93654927362415,2.28021173495955,1.64532214454944,130,156,383,0.972738869368341,151.747263621461,134.252736378539,53.0584837837277
"Lambeth","50",1.93654927362415,1.64532214454944,2.28021173495955,1.95503462132797,2.37848979121089,1.6149298610453,219,488,812,1,488,219,69.024045261669
"Lancaster","50",1.18461409216521,0.935622310862559,1.48157110618747,1.18759969355821,1.53942163703217,0.887892227284366,81,17,163,1,17,81,17.3469387755102
"Leeds","45",0.89434455408914,0.775611160238129,1.02001853509175,0.666260432027989,0.764174317522207,0.569478785241539,197,6,3161,0.0449678311048972,0.269806986629383,202.730193013371,0.132909845630238
"Leeds","49",0.950093459422734,0.792647515086546,1.12156385608678,0.986976782752232,1.29217093581687,0.746251914037282,153,7,950,0.54519549103943,3.81636843727601,156.183631562724,2.38523027329751
"Leeds","50",0.986976782752232,0.746251914037282,1.29217093581687,0.983305805149844,1.38386243496394,0.684789492142407,115,12,932,1,12,115,9.44881889763779
"Leicester","47",0.778279120232827,0.672208372894884,0.880291741819974,0.871159643511049,0.992972670352672,0.764978817897777,437,24,1298,0.669133458524175,16.0592030045802,444.94079699542,3.48355813548377
"Leicester","48",0.871159643511049,0.764978817897777,0.992972670352672,0.990075760127472,1.13444638324549,0.872027034473971,797,17,961,0.804841428863716,13.6823042906832,800.317695709317,1.68087276298319
"Leicester","49",0.990075760127472,0.872027034473971,1.13444638324549,1.05169877196287,1.27074115669453,0.863494706891231,697,36,775,0.905522061131775,32.5987942007439,700.401205799256,4.4473116235667
"Leicester","50",1.05169877196287,0.863494706891231,1.27074115669453,1.06115058337259,1.33099966025017,0.82833419307733,687,43,792,1,43,687,5.89041095890411
"Lewes","47",1.12965527500101,0.914236881128508,1.23609219130985,1.18368783492126,1.36765105523376,1.03479009516934,19,16,84,0.974960534304345,15.5993685488695,19.4006314511305,44.5696244253415
"Lewes","48",1.18368783492126,1.03479009516934,1.36765105523376,1.26136177089345,1.63515629391371,1.10264132565759,12,20,58,0.987562309974499,19.75124619949,12.24875380051,61.7226443734062
"Lewes","49",1.26136177089345,1.10264132565759,1.63515629391371,1.29002077882953,1.88091048298255,1.10021304247412,10,13,38,0.994610082127314,12.9299310676551,10.0700689323449,56.2170915985004
"Lewes","50",1.29002077882953,1.10021304247412,1.88091048298255,1.28247045425151,1.94830832660663,1.09348684592413,12,48,90,1,48,12,80
"Lewisham","46",1.00122077423205,0.860965691194996,1.13969272779257,1.09480993117347,1.24823301445363,0.934890250761538,26,10,369,0.709931250859059,7.09931250859059,28.9006874914094,19.7203125238627
"Lewisham","47",1.09480993117347,0.934890250761538,1.24823301445363,1.37278540407731,1.55255205006974,1.20329626387203,47,16,297,0.83453300763704,13.3525281221926,49.6474718778074,21.1944890828455
"Lewisham","48",1.37278540407731,1.20329626387203,1.55255205006974,1.69194434794373,1.89357466020043,1.51516227657779,68,44,296,0.911385057682857,40.1009425380457,71.8990574619543,35.8044129803979
"Lewisham","49",1.69194434794373,1.51516227657779,1.89357466020043,1.85487274601805,2.13133072217392,1.59775067992968,54,102,347,0.959843171744864,97.9040035179761,58.0959964820239,62.7589766140873
"Lewisham","50",1.85487274601805,1.59775067992968,2.13133072217392,1.86568647285255,2.1841446928123,1.56093801386317,121,281,751,1,281,121,69.9004975124378
"Lichfield","50",1.03585183105563,0.816121057541815,1.36154275208462,1.04361352664672,1.43366486481229,0.792194695449343,36,18,134,1,18,36,33.3333333333333
"Lincoln","48",1.03442934705456,0.981332419821456,1.0834500453381,1.02367015529686,1.07543828764023,0.960752601175107,296,14,324,0.574793470309319,8.04710858433047,301.95289141567,2.59584147881628
"Lincoln","49",1.02367015529686,0.960752601175107,1.07543828764023,1.01271721498214,1.06830547199422,0.934025410801088,328,14,326,0.758550349784434,10.6197048969821,331.380295103018,3.1051768704626
"Lincoln","50",1.01271721498214,0.934025410801088,1.06830547199422,1.00345683800448,1.06144487805177,0.919488993996284,362,12,344,1,12,362,3.20855614973262
"Liverpool","45",0.827694521444643,0.710858263521151,0.966133526468108,0.650933563625918,0.770080396777215,0.538204644968646,844,9,1131,0.121472937812873,1.09325644031586,851.906743559684,0.128166053964344
"Liverpool","48",0.880178823879399,0.729093544280971,1.03836031375057,1.1617105657621,1.36358913719516,0.975491011714165,193,6,398,0.602335706822164,3.61401424093298,195.385985759067,1.81608755825778
"Liverpool","49",1.1617105657621,0.975491011714165,1.36358913719516,1.33188018925921,1.68638857344185,1.04455763385282,241,12,369,0.778771091003379,9.34525309204055,243.654746907959,3.69377592570773
"Liverpool","50",1.33188018925921,1.04455763385282,1.68638857344185,1.36075537406761,1.80753440671049,1.0101071441668,240,27,403,1,27,240,10.1123595505618
"Luton","47",1.06227374075487,0.944135657453028,1.13012138649668,1.10075431527609,1.18426604021204,1.01528252649721,348,14,539,0.752798891166596,10.5391844763323,351.460815523668,2.91137692716363
"Luton","48",1.10075431527609,1.01528252649721,1.18426604021204,1.15954730529724,1.29730730546747,1.06559878693566,225,16,495,0.86130367746615,13.7808588394584,227.219141160542,5.71819868857195
"Luton","49",1.15954730529724,1.06559878693566,1.29730730546747,1.19367177333425,1.42079225883926,1.06520688779331,372,55,548,0.935201087662264,51.4360598214245,375.563940178575,12.0459156490456
"Luton","50",1.19367177333425,1.06520688779331,1.42079225883926,1.19138519949693,1.45655875586319,1.05229460972192,326,122,607,1,122,326,27.2321428571429
"Maidstone","45",1.33393272974233,1.26903713851042,1.41626462561398,1.31424939905233,1.38030213240743,1.24962373102345,23,24,238,0.982101670262364,23.5704400862967,23.4295599137033,50.1498725240356
"Maidstone","47",1.29824087283554,1.23363925263811,1.35419725617429,1.28738428356327,1.34243100087481,1.22637020393098,32,78,385,0.996618959463836,77.7362788381792,32.2637211618208,70.6693443983447
"Maidstone","48",1.28738428356327,1.22637020393098,1.34243100087481,1.27853553304527,1.34522827268332,1.21723361671465,57,145,519,0.998339126614356,144.759173359082,57.2408266409184,71.6629571084562
"Maidstone","49",1.27853553304527,1.21723361671465,1.34522827268332,1.2645829619599,1.35364039365114,1.18908027215632,32,174,618,0.999284677755838,173.875533929516,32.1244660704842,84.4055989949106
"Maidstone","50",1.2645829619599,1.18908027215632,1.35364039365114,1.24469142301647,1.34240913579598,1.1613744670568,57,313,892,1,313,57,84.5945945945946
"Maldon","50",1.75043758333389,1.42421418289738,2.17673286301184,1.74037543179013,2.21563942882007,1.38283956872631,6,28,145,1,28,6,82.3529411764706
"Malvern Hills","50",0.970100604710434,0.808842887305864,1.12784718587445,0.971981289353791,1.13732762932201,0.799817562987995,11,7,32,1,7,11,38.8888888888889
"Manchester","45",0.812326684108914,0.692339440535593,0.941822910825442,0.727457488752074,0.852026077815823,0.608976854455103,1594,19,2201,0.0617022281690724,1.17234233521238,1611.82765766479,0.0726808639313314
"Manchester","46",0.727457488752074,0.608976854455103,0.852026077815823,0.764103721692439,0.907608329046773,0.635696732497442,1223,17,1887,0.146340020790105,2.48778035343179,1237.51221964657,0.200627447857402
"Manchester","47",0.764103721692439,0.635696732497442,0.907608329046773,0.904948870915172,1.07607203359207,0.749103278587737,783,11,1236,0.261043932872369,2.87148326159606,791.128516738404,0.361647765944088
"Manchester","48",0.904948870915172,0.749103278587737,1.07607203359207,0.992577469799136,1.17640997654671,0.819542293184364,625,20,907,0.418730905544822,8.37461811089644,636.625381889104,1.29839040479015
"Manchester","49",0.992577469799136,0.819542293184364,1.17640997654671,1.02324657682825,1.32413969039345,0.747418904454351,531,38,819,0.62605443814742,23.790068649602,545.209931350398,4.18103139711809
"Manchester","50",1.02324657682825,0.747418904454351,1.32413969039345,1.03571092828915,1.42159608588802,0.686142396361512,536,60,815,1,60,536,10.0671140939597
"Mansfield","48",0.907200255244355,0.757257111246815,1.0781493782833,1.07132339482907,1.30962689526466,0.882802181323244,64,7,127,0.381654560455326,2.67158192318728,68.3284180768127,3.76279144110885
"Mansfield","50",1.14271905458978,0.874793916171589,1.47308481573699,1.14668531225679,1.52230358228985,0.841032388115817,58,7,163,1,7,58,10.7692307692308
"Medway","45",1.40582467992093,1.32454300628036,1.53412327407383,1.34218153089421,1.4365367717472,1.2594424742647,48,45,478,0.982566537732287,44.2154941979529,48.7845058020471,47.5435421483365
"Medway","46",1.34218153089421,1.2594424742647,1.4365367717472,1.26873514724035,1.34258197302334,1.17153667165822,13,7,794,0.993239827565768,6.95267879296038,13.0473212070396,34.7633939648019
"Medway","47",1.26873514724035,1.17153667165822,1.34258197302334,1.22973060405306,1.29976370930084,1.13578307619698,45,140,1041,0.996708037989501,139.53912531853,45.4608746814698,75.4265542262325
"Medway","48",1.22973060405306,1.13578307619698,1.29976370930084,1.24451420288912,1.32675038923302,1.17182921860614,68,314,1260,0.998382958319637,313.492248912366,68.507751087634,82.0660337466927
"Medway","49",1.24451420288912,1.17182921860614,1.32675038923302,1.25626375914869,1.39577635368347,1.17451678196376,66,485,1503,0.999303573058499,484.662232933372,66.337767066628,87.960477846347
"Medway","50",1.25626375914869,1.17451678196376,1.39577635368347,1.23548607128437,1.40065052231953,1.14220524406714,65,939,1904,1,939,65,93.5258964143426
"Mendip","50",1.09451400801898,0.978289773314919,1.22185899761968,1.09143263950696,1.2324148533004,0.968854226226874,16,13,112,1,13,16,44.8275862068966
"Merton","47",1.12024558406372,0.967088893462043,1.2494153967374,1.27762881616047,1.43081160062235,1.12162586779357,108,40,324,0.90057662308875,36.02306492355,111.97693507645,24.3399087321284
"Merton","48",1.27762881616047,1.12162586779357,1.43081160062235,1.49935101733324,1.67542881741542,1.33527162358001,103,105,310,0.948642079997848,99.607418399774,108.392581600226,47.8881819229683
"Merton","49",1.49935101733324,1.33527162358001,1.67542881741542,1.63113292045695,1.89975151559044,1.40502217672093,91,154,341,0.977235488275737,150.494265194464,94.5057348055365,61.4262306916178
"Merton","50",1.63113292045695,1.40502217672093,1.89975151559044,1.63942331403845,1.96108047235037,1.37952318364173,145,355,604,1,355,145,71
"Mid Sussex","47",0.976836366422186,0.786659149311556,1.14570328150012,1.11088717308032,1.28355837853493,0.94077270058766,46,11,191,0.965171570505879,10.6168872755647,46.3831127244353,18.6261180273064
"Mid Sussex","48",1.11088717308032,0.94077270058766,1.28355837853493,1.33570511553967,1.606803983238,1.1116595712027,42,29,119,0.982612039213999,28.495749137206,42.504250862794,40.1348579397267
"Mid Sussex","49",1.33570511553967,1.1116595712027,1.606803983238,1.48042647425835,1.9235244319487,1.15384761687758,37,46,109,0.992443400803229,45.6523964369485,37.3476035630515,55.002887273432
"Mid Sussex","50",1.48042647425835,1.15384761687758,1.9235244319487,1.50304520800565,2.01738997678952,1.14576830718258,36,85,192,1,85,36,70.2479338842975
"Milton Keynes","47",1.048986923765,0.901244080812704,1.1833612478793,1.27949175163946,1.43346488953474,1.13139163911938,121,40,387,0.818623532013971,32.7449412805588,128.255058719441,20.3384728450676
"Milton Keynes","48",1.27949175163946,1.13139163911938,1.43346488953474,1.57220921196175,1.75897034491099,1.41018217036582,90,39,331,0.901997073364821,35.177885861228,93.822114138772,27.2696789621923
"Milton Keynes","49",1.57220921196175,1.41018217036582,1.75897034491099,1.72017410056772,2.00100131196046,1.48512529562522,140,167,433,0.955337324990939,159.541333273487,147.458666726513,51.9678610011358
"Milton Keynes","50",1.72017410056772,1.48512529562522,2.00100131196046,1.72441010852527,2.05694674636652,1.45113209885513,166,381,834,1,381,166,69.6526508226691
"Mole Valley","47",0.996230508698309,0.82458624237755,1.15520756038472,1.13941664532069,1.32629679833148,0.965156652074938,30,7,70,0.895847899947094,6.27093529962966,30.7290647003703,16.9484737827829
"Mole Valley","48",1.13941664532069,0.965156652074938,1.32629679833148,1.30473459911209,1.57958875531473,1.08035410394532,29,39,87,0.946062503839711,36.8964376497487,31.1035623502513,54.2594671319834
"Mole Valley","49",1.30473459911209,1.08035410394532,1.57958875531473,1.40097348888252,1.79494086198701,1.09184385003376,20,42,67,0.976055835755808,40.9943451017439,21.0056548982561,66.1199114544257
"Mole Valley","50",1.40097348888252,1.09184385003376,1.79494086198701,1.41391212953507,1.85379138732069,1.07066706473922,32,76,118,1,76,32,70.3703703703704
"New Forest","49",1.1438013432816,0.937110244873187,1.44808851759984,1.22003197402892,1.65436709877094,0.938108760924812,37,8,86,0.831386126991718,6.65108901593374,38.3489109840663,14.7801978131861
"New Forest","50",1.22003197402892,0.938108760924812,1.65436709877094,1.23135176200189,1.72719205731355,0.91170237426731,23,20,106,1,20,23,46.5116279069767
"Newark and Sherwood","50",0.987774701874928,0.866044117259242,1.19560181431868,0.984016630685467,1.22486559412945,0.850535831112574,108,10,195,1,10,108,8.47457627118644
"Newcastle-under-Lyme","50",0.929463022546025,0.771749211110241,1.14622561464164,0.936452010371661,1.1875247399525,0.758649106169065,151,10,189,1,10,151,6.2111801242236
"Newham","45",1.09906542055255,0.99701556289748,1.21549013996726,1.08412408396256,1.19871758209433,0.979880158486002,186,12,637,0.721342962105268,8.65611554526322,189.343884454737,4.37177552791071
"Newham","47",1.10854549797508,0.99302160037343,1.22093061755474,1.26165857037039,1.38586455753257,1.1438887746099,98,24,697,0.932913552148383,22.3899252515612,99.6100747484388,18.3523977471813
"Newham","48",1.26165857037039,1.1438887746099,1.38586455753257,1.4852465987748,1.62923978581093,1.36233840702956,183,70,756,0.965937264907059,67.6156085434941,185.384391456506,26.7255369737131
"Newham","49",1.4852465987748,1.36233840702956,1.62923978581093,1.60562362824112,1.81602020692637,1.42635672376075,200,142,860,0.985053331295966,139.877573044027,202.122426955973,40.8998751590723
"Newham","50",1.60562362824112,1.42635672376075,1.81602020692637,1.60524984018472,1.84831926916289,1.39248410135236,279,445,1412,1,445,279,61.4640883977901
"North Hertfordshire","49",1.20114721482125,1.04967313483655,1.45050257775518,1.23633817875461,1.63238089316289,1.05360850551237,27,36,127,0.941600652127949,33.8976234766062,29.1023765233938,53.8057515501685
"North Hertfordshire","50",1.23633817875461,1.05360850551237,1.63238089316289,1.23200573810082,1.68620700982747,1.0469018100396,34,61,174,1,61,34,64.2105263157895
"North Somerset","46",0.833385034098659,0.706262010805813,0.959342530235944,0.76897586285643,0.893038697763292,0.646287719602855,91,16,617,0.642159836117817,10.2745573778851,96.7254426221149,9.60239007278979
"North Somerset","47",0.76897586285643,0.646287719602855,0.893038697763292,0.850895391558241,0.995488124812414,0.723897280510424,41,6,412,0.787144986134082,4.72286991680449,42.2771300831955,10.0486593974564
"North Somerset","48",0.850895391558241,0.723897280510424,0.995488124812414,1.01283995648253,1.20228123670269,0.851683636247978,62,24,289,0.882918811586409,21.1900514780738,64.8099485219262,24.6395947419463
"North Somerset","49",1.01283995648253,0.851683636247978,1.20228123670269,1.11022953430243,1.41584444958804,0.871278893998302,25,11,211,0.946021427676845,10.4062357044453,25.5937642955547,28.9062102901258
"North Somerset","50",1.11022953430243,0.871278893998302,1.41584444958804,1.12493940350936,1.499800562339,0.848411656810751,48,27,236,1,27,48,36
"North Warwickshire","50",0.868441424330607,0.691103060112947,1.106581737301,0.865619335730548,1.13818253671516,0.667755237478542,45,12,91,1,12,45,21.0526315789474
"North West Leicestershire","50",0.974307986169751,0.755297735281994,1.34991623890273,0.979800670144178,1.42349302967641,0.742768921741681,99,6,95,1,6,99,5.71428571428571
"Northampton","47",0.939646745919829,0.806168673158293,1.06607342840955,1.03400524259405,1.18251624763705,0.905564229315914,165,10,431,0.857973665042073,8.57973665042073,166.420263349579,4.90270665738327
"Northampton","48",1.03400524259405,0.905564229315914,1.18251624763705,1.11649720091594,1.28130244706078,0.977759226466593,101,8,309,0.924918076426642,7.39934461141314,101.600655388587,6.78838955175517
"Northampton","49",1.11649720091594,0.977759226466593,1.28130244706078,1.14037612687557,1.38222073420643,0.949407736451372,173,11,343,0.966249855724086,10.6287484129649,173.371251587035,5.77649370269834
"Northampton","50",1.14037612687557,0.949407736451372,1.38222073420643,1.1333662178006,1.43092435726348,0.912072180254086,220,46,471,1,46,220,17.2932330827068
"Nottingham","49",1.10904691804136,0.845124206860289,1.41798133055098,1.18827069035118,1.76817263854993,0.769946254540924,273,11,423,0.617365176770653,6.79101694447718,277.208983055523,2.3912031494638
"Nottingham","50",1.18827069035118,0.769946254540924,1.76817263854993,1.15011309577441,1.90939269488819,0.637452019535895,259,48,466,1,48,259,15.6351791530945
"Nuneaton and Bedworth","49",0.914301928283737,0.788723673143359,1.07687214552151,0.95603692002921,1.20968015010812,0.785116598238804,125,25,201,0.895968656226113,22.3992164056528,127.600783594347,14.9328109371019
"Nuneaton and Bedworth","50",0.95603692002921,0.785116598238804,1.20968015010812,0.962698265078538,1.25603548748993,0.77016321512957,85,31,195,1,31,85,26.7241379310345
"Oadby and Wigston","50",0.933949859685088,0.834492202073241,0.993288830530455,0.928806030475572,0.991998986051158,0.826048333363206,49,6,116,1,6,49,10.9090909090909
